antecedent_genes,consequent_stress_samples,support,confidence,lift
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'nutritional downshift stress', 'bile stress']",0.3025246041934104,0.8356973995271868,2.621509829120853
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'bile stress']",0.3025246041934104,0.9217731421121252,2.9795073763707287
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress', 'nutritional downshift stress']",0.3025246041934104,0.8317647058823531,2.6591437997907783
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['bile stress', 'nutritional downshift stress', 'bile stress']",0.3025246041934104,0.9017857142857143,2.9351994627934737
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress', 'bile stress']",0.3025246041934104,0.9278215223097114,2.986665148261426
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'nutritional downshift stress', 'bile stress']",0.3025246041934104,0.8043230944254836,2.617970851911358
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'bile stress', 'nutritional downshift stress']",0.3025246041934104,0.7794928335170893,2.5549435510931806
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress', 'nutritional downshift stress', 'bile stress']",0.3025246041934104,0.8145161290322581,2.647460630804433
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.32734274711168165,0.9922178988326849,2.67144381287095
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.32734274711168165,0.9922178988326849,2.556574674280027
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.32734274711168165,0.9909326424870466,2.634595660400714
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.32734274711168165,0.9795134443021768,2.7090212063126473
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.32734274711168165,0.9659090909090909,2.709879406307978
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress']",0.32734274711168165,0.9845559845559846,2.7069498069498072
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress']",0.32734274711168165,0.975765306122449,2.6954651541467656
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress']",0.32734274711168165,0.9807692307692307,2.6682860213127966
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.32734274711168165,0.9683544303797469,2.7973353569808017
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.32734274711168165,0.9720457433290978,2.773712945250429
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.32734274711168165,0.9695817490494296,2.8008807756841994
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.32734274711168165,0.953865336658354,2.7899665729293783
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.32734274711168165,0.9586466165413533,2.772719236209335
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.32734274711168165,0.9562499999999999,2.800446428571428
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'control stress']",0.32734274711168165,0.9161676646706588,2.6898038094664947
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'bile stress']",0.32734274711168165,0.9610552763819097,2.6898038094664947
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.32734274711168165,0.9586466165413533,2.800446428571428
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'control stress']",0.32734274711168165,0.9467821782178218,2.772719236209335
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.32734274711168165,0.9574468085106383,2.7899665729293788
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.32734274711168165,0.9456118665018542,2.8008807756841994
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'control stress']",0.32734274711168165,0.9340659340659341,2.773712945250429
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.32734274711168165,0.9456118665018542,2.7973353569808017
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'control stress']",0.32734274711168165,0.890570430733411,2.668286021312797
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'control stress', 'bile stress']",0.32734274711168165,0.9042553191489362,2.695465154146765
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'control stress']",0.32734274711168165,0.9000000000000001,2.7069498069498072
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'control stress', 'bile stress']",0.32734274711168165,0.9183673469387756,2.7098794063079783
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'control stress', 'bile stress']",0.32734274711168165,0.9053254437869822,2.7090212063126473
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'control stress', 'bile stress']",0.32734274711168165,0.870307167235495,2.6345956604007146
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'control stress', 'control stress']",0.32734274711168165,0.8434399117971334,2.556574674280027
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'control stress', 'bile stress']",0.32734274711168165,0.881336405529954,2.67144381287095
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.30166880616174585,0.9929577464788734,2.673435775945999
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.30166880616174585,0.9943582510578279,2.5620895619869284
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.30166880616174585,0.9901685393258428,2.632564136978947
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.30166880616174585,0.9514170040485831,2.6692215347677535
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress']",0.30166880616174585,0.8924050632911393,2.7369430878102268
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress']",0.30166880616174585,0.8958068614993647,2.6702814226071623
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress']",0.30166880616174585,0.9873949579831934,2.7147553138902625
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress']",0.30166880616174585,0.8935361216730038,2.7225474789436896
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['bile stress', 'bile stress']",0.30166880616174585,0.9778085991678226,2.7011095700416092
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress']",0.30166880616174585,0.9805285118219751,2.6676311200558276
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'control stress']",0.30166880616174585,0.8443113772455091,2.670034761329844
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.30166880616174585,0.9337748344370862,2.7312037397740556
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.30166880616174585,0.9437751004016065,2.729705952522963
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.30166880616174585,0.9362549800796814,2.741889584519067
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'bile stress']",0.30166880616174585,0.8834586466165414,2.741889584519067
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'nutritional downshift stress']",0.30166880616174585,0.8725247524752475,2.729705952522963
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'bile stress']",0.30166880616174585,0.8823529411764707,2.7312037397740556
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['bile stress', 'bile stress', 'bile stress']",0.30166880616174585,0.9539918809201624,2.670034761329844
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'control stress']",0.30166880616174585,0.820721769499418,2.6676311200558276
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'control stress', 'bile stress']",0.30166880616174585,0.8333333333333335,2.7011095700416092
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.30166880616174585,0.9191655801825294,2.7225474789436896
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'control stress']",0.30166880616174585,0.8294117647058825,2.714755313890263
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['bile stress', 'bile stress', 'control stress']",0.30166880616174585,0.8992346938775511,2.6702814226071623
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.30166880616174585,0.9251968503937009,2.7369430878102268
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'nutritional downshift stress', 'bile stress']",0.30166880616174585,0.8463385354141658,2.6692215347677535
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'control stress', 'bile stress']",0.30166880616174585,0.8020477815699659,2.632564136978947
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress', 'nutritional downshift stress', 'control stress']",0.30166880616174585,0.7772877618522602,2.562089561986928
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'control stress', 'bile stress']",0.30166880616174585,0.8122119815668204,2.673435775945999
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3102267864783911,0.9945130315500686,2.6776232197379155
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3102267864783911,0.9931506849315068,2.558978115418888
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3102267864783911,0.9931506849315068,2.6404927766609005
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['control stress'],0.3102267864783911,0.9526938239159001,2.672803681262255
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'bile stress']",0.3102267864783911,0.9877384196185286,2.7156996313511783
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'bile stress']",0.3102267864783911,0.9823848238482384,2.713750985027581
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'bile stress']",0.3102267864783911,0.9837177747625507,2.676307845890665
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3102267864783911,0.9177215189873418,2.749634858812074
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3102267864783911,0.9212198221092757,2.6877537131952276
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3102267864783911,0.9188846641318124,2.7286320966658772
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress']",0.3102267864783911,0.9342783505154638,2.732676477039598
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['control stress', 'bile stress']",0.3102267864783911,0.9452411994784875,2.733946390075774
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress']",0.3102267864783911,0.940337224383917,2.7538447285528993
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress']",0.3102267864783911,0.8682634730538922,2.709121143560676
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'bile stress', 'bile stress']",0.3102267864783911,0.9679572763684913,2.709121143560676
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'bile stress']",0.3102267864783911,0.9085213032581453,2.7538447285528997
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'bile stress']",0.3102267864783911,0.8972772277227722,2.733946390075774
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'bile stress']",0.3102267864783911,0.9073842302878597,2.732676477039598
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress', 'bile stress']",0.3102267864783911,0.9212198221092757,2.7286320966658772
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'bile stress', 'control stress']",0.3102267864783911,0.9051186017478152,2.6877537131952276
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress', 'bile stress']",0.3102267864783911,0.9294871794871794,2.749634858812074
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress']",0.3102267864783911,0.8440046565774156,2.676307845890665
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress', 'bile stress']",0.3102267864783911,0.8569739952718676,2.713750985027581
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress']",0.3102267864783911,0.8529411764705882,2.715699631351178
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'bile stress', 'bile stress']",0.3102267864783911,0.8703481392557023,2.672803681262255
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress', 'bile stress']",0.3102267864783911,0.8248009101251421,2.6404927766609
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'bile stress', 'control stress']",0.3102267864783911,0.7993384785005512,2.558978115418888
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress', 'bile stress']",0.3102267864783911,0.8352534562211982,2.6776232197379155
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3072314933675653,0.9930843706777318,2.558807248372502
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3072314933675653,0.9889807162534435,2.629406068127756
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['control stress'],0.3072314933675653,0.9849108367626888,2.723948669247815
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['control stress'],0.3072314933675653,0.9676549865229112,2.714777555226943
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'bile stress']",0.3072314933675653,0.9795361527967258,2.664931302777588
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['control stress', 'bile stress']",0.3072314933675653,0.9782016348773843,2.7912786577636717
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress']",0.3072314933675653,0.97289972899729,2.8104655953852498
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3072314933675653,0.9240669240669241,2.6960604263975054
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3072314933675653,0.9158163265306123,2.7195206545133934
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress']",0.3072314933675653,0.908860759493671,2.7692406713646793
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['control stress', 'bile stress']",0.3072314933675653,0.9598930481283423,2.7763243236088315
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress']",0.3072314933675653,0.9535192563081011,2.7924492506165817
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['control stress', 'control stress']",0.3072314933675653,0.9252577319587629,2.7164916075221472
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress']",0.3072314933675653,0.8952618453865336,2.7933603907454327
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress', 'bile stress']",0.3072314933675653,0.958611481975968,2.7933603907454327
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'bile stress']",0.3072314933675653,0.9020100502512565,2.7164916075221472
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress', 'bile stress']",0.3072314933675653,0.899749373433584,2.7924492506165817
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress']",0.3072314933675653,0.8886138613861386,2.7763243236088315
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress', 'bile stress']",0.3072314933675653,0.9361147327249023,2.7692406713646793
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['control stress', 'control stress', 'bile stress']",0.3072314933675653,0.9123252858958069,2.719520654513394
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress', 'control stress']",0.3072314933675653,0.8963795255930088,2.6960604263975054
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress', 'bile stress']",0.3072314933675653,0.8875154511742894,2.81046559538525
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress']",0.3072314933675653,0.8766788766788767,2.7912786577636712
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress', 'control stress']",0.3072314933675653,0.8358556461001165,2.6649313027775885
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress', 'bile stress']",0.3072314933675653,0.8619447779111645,2.714777555226943
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress', 'bile stress']",0.3072314933675653,0.8497041420118343,2.7239486692478145
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress', 'control stress', 'bile stress']",0.3072314933675653,0.8168373151308306,2.6294060681277562
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress', 'control stress', 'control stress']",0.3072314933675653,0.7916207276736494,2.558807248372502
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['bile stress'],0.30038510911424904,0.9859550561797753,2.654581758401077
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['bile stress'],0.30038510911424904,0.9915254237288136,2.554790424756601
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['bile stress'],0.30038510911424904,0.9859550561797753,2.6213617363960577
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['low iron stress'],0.30038510911424904,0.9669421487603306,2.5533828267264322
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'bile stress']",0.30038510911424904,0.9709543568464731,2.669553331706127
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'bile stress']",0.30038510911424904,0.9616438356164384,2.6564558437773247
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'bile stress']",0.30038510911424904,0.9722991689750692,2.6452423258378777
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'low iron stress']",0.30038510911424904,0.9499323410013532,2.9560477775235188
